City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
230,nabire,-3.3667,135.4833,23.46,93,93,2.13,ID,1694887165
231,berezovyy,51.6667,135.7,8.6,74,71,1.61,RU,1694887165
232,tobelo,1.7284,128.0095,25.67,87,96,2.36,ID,1694887166
233,ancud,-41.8697,-73.8203,8.53,71,49,11.13,CL,1694887166
234,chimoio,-19.1164,33.4833,25.82,24,0,1.57,MZ,1694887159
235,waingapu,-9.6567,120.2641,23.98,81,14,4.52,ID,1694887166
236,ziway,7.9333,38.7167,19.06,75,57,1.3,ET,1694887166
237,chinsali,-10.5414,32.0816,23.2,28,10,2.39,ZM,1694887166
238,dudinka,69.4058,86.1778,2.57,77,100,3.9,RU,1694887166
239,tsiombe,-25.3,45.4833,23.54,63,0,0.76,MG,1694887167
240,port alfred,-33.5906,26.891,15.1,58,21,4.47,ZA,1694887167
241,sosnovo-ozerskoye,52.5249,111.5418,5.64,62,91,0.26,RU,1694887167
242,puerto baquerizo moreno,-0.9,-89.6,26.55,69,75,5.14,EC,1694887167
243,rajin,42.2489,130.3003,19.16,96,100,1.62,KP,1694887167
244,lucapa,-8.4192,20.7447,25.78,42,77,0.96,AO,1694886989
245,ola,59.5833,151.2833,2.86,83,88,0.4,RU,1694887168
246,camana,-16.6228,-72.7111,20.57,68,52,3.33,PE,1694887168
247,nogliki,51.8333,143.1667,10.91,77,4,7.47,RU,1694887168
248,kharan,28.5833,65.4167,33.21,20,24,0.53,PK,1694887168
249,mhamid,29.82,-5.72,35.71,13,2,8.85,MA,1694887168
250,waddan,29.1614,16.139,28.86,16,3,4.46,LY,1694887168
251,northam,51.0333,-4.2167,18.14,94,100,4.41,GB,1694887168
252,kotel'nikovo,47.6317,43.1461,14.95,75,98,1.22,RU,1694887169
253,kone,-21.0595,164.8658,18.62,91,51,2.06,NC,1694887169
254,invercargill,-46.4,168.35,8.9,83,100,2.68,NZ,1694887169
255,thayetmyo,19.3167,95.1833,24.62,96,100,1.36,MM,1694887169
256,lazaro cardenas,17.9583,-102.2,29.32,66,97,1.03,MX,1694887170
257,vadso,70.0744,29.7487,8.49,93,75,1.03,NO,1694887170
258,whakatane,-37.9585,176.9854,9.87,99,99,2.35,NZ,1694887170
259,karratha,-20.7377,116.8463,25.13,42,1,2.6,AU,1694887045
260,vilhena,-12.7406,-60.1458,33.12,43,20,2.57,BR,1694886977
261,al wafrah,28.6392,47.9306,32.75,15,1,4.93,KW,1694887170
262,el porvenir,13.7617,-87.3458,32.63,35,57,1.93,HN,1694887171
263,namibe,-15.1961,12.1522,19.36,89,64,2.26,AO,1694887171
264,kem',64.9555,34.5793,9.32,97,100,2.61,RU,1694887171
265,fada,9.5667,8.3,21.89,94,85,1.79,NG,1694887171
266,lihue,21.9789,-159.3672,26.31,93,8,3.36,US,1694887171
267,kendari,-3.945,122.4989,23.73,90,89,1.09,ID,1694887172
268,piat,17.7905,121.478,24.57,94,96,0.54,PH,1694887172
269,hotan,37.0997,79.9269,24.38,21,31,2.58,CN,1694887172
270,bikenibeu village,1.3673,173.1241,28.98,74,40,1.54,KI,1694887172
271,zouerate,22.7187,-12.4521,36.72,20,51,1.57,MR,1694887035
272,krutinka,56.0055,71.5113,14.61,69,96,1.16,RU,1694887173
273,ceeldheer,3.8488,47.1806,25.48,77,77,9.46,SO,1694887173
274,mandalgovi,45.7625,106.2708,8.06,75,52,3.58,MN,1694887173
275,ribeira brava,32.65,-17.0667,23.4,52,77,3.22,PT,1694887173
276,cockburn town,21.4612,-71.1419,30.98,62,40,3.6,TC,1694887173
277,torbeyevo,54.0797,43.2473,13.18,77,87,3.2,RU,1694887173
278,menaka,15.9182,2.4022,31.66,37,96,5.74,ML,1694887174
279,kavieng,-2.5744,150.7967,26.87,79,82,5.63,PG,1694887174
280,mejit,10.2753,170.8646,28.62,79,83,7.69,MH,1694887174
281,macau,22.2006,113.5461,26.89,94,40,4.12,MO,1694887174
282,tafresh,34.692,50.013,18.41,42,0,3.08,IR,1694887174
283,chibougamau,49.9168,-74.3659,17.79,52,0,3.09,CA,1694887175
284,isangel,-19.55,169.2667,21.86,88,100,6.14,VU,1694887175
285,bandar abbas,27.1865,56.2808,31.99,89,20,3.09,IR,1694886987
286,taulaga,-11.0553,-171.0883,27.96,79,25,6.1,AS,1694887175
287,prince rupert,54.3161,-130.3201,13.05,71,100,8.75,CA,1694887175
288,hadibu,12.65,54.0333,26.43,82,57,6.6,YE,1694887176
289,buzias,45.6492,21.6036,20.97,68,63,2.59,RO,1694887176
290,borzya,50.3833,116.5167,9.44,95,100,0.65,RU,1694887176
291,soto la marina,23.7667,-98.2167,37.42,33,1,2.71,MX,1694887176
292,marsh harbour,26.5412,-77.0636,28.67,68,47,2.62,BS,1694887176
293,siwana,25.6333,72.4167,29.25,68,100,0.86,IN,1694887177
294,coro,11.4045,-69.6734,34.01,54,36,10.44,VE,1694887177
295,aioun,16.6614,-9.6149,33.64,40,98,4.33,MR,1694887177
296,cobija,-11.0267,-68.7692,34.1,52,20,2.06,BO,1694887177
297,usoke,-5.1667,32.35,27.08,30,70,0.49,TZ,1694887178
298,laguna,38.421,-121.4238,26.12,66,0,4.12,US,1694887178
299,hithadhoo,-0.6,73.0833,28.02,79,36,7.35,MV,1694887124
300,fort bragg,35.139,-79.006,28.28,39,0,2.06,US,1694887178
301,tolanaro,-25.0319,46.9987,24.04,69,0,9.77,MG,1694887178
302,choyr,46.3611,108.3611,9.88,64,89,2.25,MN,1694887179
303,recreo,-29.2818,-65.061,36.28,11,0,2.56,AR,1694887179
304,kalmunai,7.4167,81.8167,27.4,77,75,7.1,LK,1694887179
305,polyarnyy,69.1989,33.4478,8.15,74,99,1.8,RU,1694887179
306,hobyo,5.3505,48.5268,25.58,78,58,11.26,SO,1694887179
307,san angelo,31.4638,-100.437,29.48,49,17,2.52,US,1694887180
308,cabedelo,-6.9811,-34.8339,28.37,68,32,6.98,BR,1694887180
309,timaru,-44.4,171.25,11.71,89,99,5.81,NZ,1694886908
310,katsuren-haebaru,26.3369,127.8719,28.01,88,77,4.41,JP,1694887180
311,manismata,-2.4667,111.0333,23.39,92,63,0.98,ID,1694887180
312,qulsary,46.9531,54.0198,18.97,44,63,4.54,KZ,1694887180
313,puerto lopez,4.0845,-72.956,33.72,46,86,1.56,CO,1694887181
314,roma,43.2128,-75.4557,22.73,52,0,7.2,US,1694886366
315,colesberg,-30.72,25.0972,11.08,24,99,4.63,ZA,1694887181
316,gurupa,-1.405,-51.64,33.55,46,43,1.35,BR,1694887181
317,potosi,-19.5836,-65.7531,17.99,6,0,5.68,BO,1694887181
318,nagqu,31.5,92.0,4.53,84,90,0.98,CN,1694887182
319,sevastopol,44.6,33.5333,19.44,49,0,0.45,UA,1694887048
320,opuwo,-18.0607,13.84,26.11,11,0,3.48,NA,1694887182
321,labrador city,52.9463,-66.9114,17.95,45,75,3.09,CA,1694887182
322,puerto colombia,10.9878,-74.9547,32.05,74,100,6.36,CO,1694887182
